"PRO_COM","mean_residual"
4238,-0.543016100589592
4239,-0.280156694007477
4240,-1.18369470950599
4241,-0.318676417147916
4242,-0.641194523982932
4243,0.419585322855314
4244,-1.55663757374076
4245,-1.67990438850861
4246,0.26798124351611
4247,1.05459249265398
4248,-1.27674202209495
4249,0.275543881169653
4250,-1.40577597974498
5001,-1.89634210015882
5002,-0.660069366607332
5003,0.582577877396461
5004,-0.221557692426223
5005,-1.38256972676526
5006,-0.335685196154058
5007,-0.903715321589294
5008,-0.697435742300308
5009,-2.53464024543332
5010,-1.15857670615714
5011,-0.644352975358373
5012,-0.900557723275995
5013,2.7214272844498
5014,-0.666035939061993
5015,0.210434786142711
5016,-1.69135707904801
5017,0.68033720952431
5018,-1.31241590109925
5019,-0.772360076420247
5020,-0.807101313871612
5021,4.02045483591588
5022,-0.828403403264483
5023,0.54157602153005
5024,1.60065112080387
5025,-1.11465169158273
5026,1.15619582280195
5027,1.88643782326747
5028,-2.27381230745262
5029,-0.375676741516082
5030,-1.80386908543732
5031,-1.64178839247066
5032,0.961590677478069
5033,0.0887364721154978
5034,-0.157314708120443
5035,2.00333337067922
5036,-0.359440795672578
5037,-2.2845397307847
5038,-3.1193449817468
5039,-0.942177449488101
5040,1.06803953864685
5041,2.25535759349513
5042,-0.621947849119171
5044,0.949214728584284
5045,1.25784781276236
5046,-1.22866654596923
5047,2.21520288266964
5048,0.0399804545384017
5049,-1.07307500582645
5050,-0.521787548147799
5051,1.25037853200773
5052,0.382635127197639
5053,0.36930696225464
5054,-0.557734882077952
5055,-0.885829756920749
5056,-1.54658193147869
5057,-3.08943644194955
5058,0.334391912775941
5059,-0.617276919135222
5060,-1.94003185718664
5061,1.36788251367554
5062,1.76139238820872
5063,1.7914273384618
5064,0.872470533032503
5065,-2.42019794063246
5066,-0.948230069897028
5067,-1.20437056878738
5068,0.857763360676832
5069,1.23021832557845
5070,0.614905112394452
5071,0.569254539712177
5072,4.76349721825478
5073,-0.0237399804054491
5074,-0.152513311336587
5075,-0.198340748201536
5076,-1.88905764090587
5077,-0.568013701591136
5080,-0.12135736634585
5081,0.445222555018296
5082,1.1421262931776
5083,1.38709909731623
5084,-0.158936679899954
5085,-2.32641172518116
5086,0.153040252743906
5087,1.62194977469954
5088,0.861461192935233
5089,-0.522681880884949
5090,1.0960837810868
5091,3.6234682410141
5092,-1.12578327023123
5093,2.48534244269399
5094,-0.431039250673134
5095,1.15204894600384
5096,-1.28224553733849
5097,-0.866946573009103
5098,-2.10123388715221
5099,-1.23496616044072
5100,-1.25046292457498
5101,1.91015697791163
5103,-2.0295678207027
5104,0.0568152726746416
5105,0.048463660664107
5106,-4.31027069927201
5107,0.967092925288796
5108,-1.39493695901196
5109,0.946631337046092
5111,-1.33948051399354
5112,-0.185274493910974
5113,-0.730838196236539
5114,0.730173040537749
5115,1.52721285793673
5116,1.38774758944447
5117,0.984590213313832
5118,0.0360086401799811
5119,0.855971985993981
5120,-0.151455088640085
5121,0.00357964664836991
5122,-0.49814671298041
6001,0.0859932307352219
6002,-2.2407479852423
6003,-0.26498874709746
6004,-0.204492160584218
6005,0.909799817156981
6007,-0.406794363069311
6008,1.21795729769241
6009,-1.20610915712832
6010,4.78194739908116
6011,0.249781688834783
6012,-0.938521632657621
6013,-1.36405630404807
6014,-0.803186544850701
6015,1.5615224853833
6016,1.44034686851029
6017,0.347488842828793
6018,1.07829526987324
6019,0.0737501528366541
6020,-0.888335130477541
6021,0.495588083891684
6022,-2.30227430659707
6023,-6.65635668496109
6024,0.43394700838281
6025,1.19048878344132
6026,-0.244205246734743
6027,-1.86299192829286
6028,0.341632697332437
6029,0.0371564603775452
6030,-1.14891374803405
6031,0.918360639348051
6032,-1.12849097930826
6033,0.755096598444715
6034,-1.93282649141773
6035,-2.48748593182866
6036,1.1116277290821
6037,-1.51935993108689
6038,2.9745847789105
6039,-0.716859901622576
6040,-0.147369284105268
6041,2.36265963542811
6043,-0.793326268910917
6044,1.92152336768108
6045,1.18715494596088
6046,0.923531629502663
6047,-0.265452819361205
6048,-2.31728945921506
6049,0.837260741810521
6050,-0.644963928641694
6051,0.387805153459471
6052,1.14875410175339
6053,-1.31023416596571
6054,-0.487007178307855
6055,0.69453689392966
6056,1.69673605498717
6057,1.04912757967112
6058,2.02893793512454
6059,1.15367053385928
6060,-4.43039519099067
6061,-0.814433956404563
6062,-0.805085401332791
6063,-0.370724670146858
6065,-0.324063077419258
6066,5.87350401019296
6067,1.21200975787296
6068,2.06586948925947
6069,0.894254001328277
6070,1.73573177106375
6071,-0.465873481607915
6072,1.9408565709131
6073,-1.79961689455041
6074,1.53168555656896
6075,0.865776291830531
6076,-1.45858452912423
6077,-0.245736511011693
6078,1.36657130998297
6079,-1.6985841849097
6081,0.257499929289814
6082,-0.867540089480484
6083,3.27694531905186
6084,0.951290915813962
6085,1.25046832166503
6086,-3.37545934156627
6087,-4.42486128507809
6088,-2.61829831384081
6090,3.11684525864451
6091,1.65516898101555
6092,1.16593675902352
6093,-1.79183998152971
6094,0.944422539031591
6095,1.29850692097356
6096,-0.562149885262776
6097,0.354640322011103
6098,0.807741304403456
6099,-0.693037264095781
6100,1.04925748317218
6101,0.689155072266794
6102,6.14750208616702
6103,-1.32944763730457
6104,2.47319477356384
6105,-1.83547437738438
6106,-1.44402410824514
6107,0.745625341999072
6108,-0.433057545996231
6109,0.0876325100883437
6110,1.33051918168176
6111,-0.920597828452071
6112,0.724727516569904
6113,0.496122860129328
6114,-0.157748770964328
6115,-0.4130371686305
6116,-1.45437184139974
6117,1.61196094863683
6118,-3.89779328210706
6119,1.95965224120039
6120,-1.27495997251587
6121,1.61553484682643
6122,-0.200169471051207
6123,0.962096288569705
6124,-2.42950372350603
6125,2.08784589898035
6126,-0.821885077364298
6127,-0.625893436687805
6128,-1.44892172588748
6129,1.59395858800647
6131,1.1762946734633
6132,0.20490682006702
6133,-2.33440179185036
6134,-1.41919541930082
6135,1.16363638599856
6136,1.44890648303977
6137,4.29991655107535
6138,-0.267842718175997
6139,1.95145652949595
6140,0.491756846263819
6141,2.62140868842558
6142,0.780779498211019
6143,1.46188487304834
6144,0.568974670776728
6145,1.23773278147277
6146,3.73532512353528
6147,-0.0296587346462055
6148,-1.17715222205766
6149,2.34864468151214
6150,-2.01940379876564
6151,0.302354705250377
6152,0.24664912338764
6153,2.15577514769046
6154,-1.33923616395802
6155,-0.946359620384511
6156,1.31416345252748
6157,0.736506122529426
6158,2.08318845621658
6159,-0.562033923690589
6160,0.430315117313987
6161,-1.46909962855257
6162,1.43030812255917
6163,-0.31772352699541
6164,1.08570440927878
6165,-1.63138535345045
6166,0.76692374063832
6167,2.39260869256207
6168,2.84209750862538
6169,-1.04496131210391
6170,3.35104060419936
6171,-1.81780992948819
6172,-0.620937037225612
6173,1.36276871782254
6174,-0.244852370809947
6175,-2.25502068415411
6176,0.852037767203896
6177,-0.41458450067798
6178,-1.01073112668045
6179,2.00018065900378
6180,-0.698663336379241
6181,1.70779266669098
6182,0.0764562508826089
6183,-0.475028144334695
6184,2.76621072367511
6185,-1.4870593451745
6186,0.831043919581341
6187,0.389517517928994
6188,1.82018332491422
6189,2.70575407758275
6190,-0.680541892875678
6191,-1.96007894022497
6192,-1.43498860947649
6193,-2.90717860895903
7001,6.4815085285357
7002,3.4281630092669
7003,2.0006615357733
7004,7.46802946128185
7005,6.59698692630194
7006,3.46803446046621
7007,9.00674678082332
7008,4.68179262605277
7009,3.22456990724029
7010,7.10967342916226
7011,3.37609982323865
7012,5.04906669444831
7013,4.6941547944638
7014,5.19755749191685
7015,4.74396465744322
7016,2.16547708604492
7017,3.7898168258815
7018,5.14461630641369
7019,4.19075539169995
7020,6.47939901076791
7021,4.56067344485749
7022,12.448202894544
7023,2.13419361040849
7024,3.55516606854936
7025,2.63042049179855
7026,3.40361857265485
7027,5.22984908071042
7028,5.62825147525782
7029,5.96819617410321
7030,4.0265422251536
7031,3.56441882363427
7032,7.16492390798578
7033,9.53747471655638
7034,4.23946863685364
7035,2.37440823766839
7036,4.88811234337016
7037,7.12530340775475
7038,3.28122604907671
7039,6.6856101293941
7040,8.40352651717804
7041,12.1349956284817
7042,3.66077999647507
7043,6.04450278852227
7044,5.95134570557726
7045,7.49295198714465
7046,9.13982699265191
7047,11.2217022006715
7048,6.60039726681233
7049,1.06718539350665
7050,-1.93581474171709
7051,2.85469348791509
7052,6.45808862431056
7053,8.52194602327728
7054,4.33718146495931
7055,5.26768467654585
7056,4.62604134692291
7057,3.47514495248624
7058,5.03682587360663
7059,3.57717618134033
7060,3.78634682369709
7061,2.73653715276442
7062,6.6984587470993
7063,2.15162549209097
7064,5.32204414442398
7065,4.40890624598133
7066,5.90362006832501
7067,3.39637548063868
7068,3.78392278102497
7069,6.55471464039497
7070,6.00294189341628
7071,8.63054944524661
7072,4.30552825355418
7073,4.56447471211992
7074,-0.780395800079588
8001,-0.91748145458728
8002,-2.8664009701337
8003,-2.41635189490193
8004,0.0370013501719092
8005,0.448612209719124
8006,-0.485083151254293
8007,-3.14668404021901
8008,-0.673452774359152
8009,-3.25812168872492
8010,-1.577405926485
8011,-0.930937588257793
8012,-1.03954032032532
8014,1.52127421180515
8015,-1.16830542599232
8016,0.503268749313962
8017,-1.83221262774073
8018,0.895174840831707
8019,-1.89821405991645
8020,0.418730010148101
8021,0.485566116513562
8022,-1.33524767989689
8023,-4.19420397671055
8024,1.89899759957702
8025,-0.74630147914403
8026,0.0920248731969282
8027,3.79485245704264
8028,-0.0780186948052921
8029,0.479270283800821
8030,0.657375510948326
8031,0.0942403160060899
8032,-0.155677076311308
8033,1.95860174606684
8034,-2.72131262527424
8035,-4.41216346408827
8037,2.06735112840615
8038,3.15091580558317
8039,-3.41827191099618
8040,-0.107637724214959
8041,0.52617187548954
8042,-0.175134020477425
8043,-0.739232529914585
8044,-1.19818564489771
8045,-0.367100931119989
8046,-4.34214802100597
8047,0.618527976725292
8048,-0.125723248452162
8049,-1.37612708600819
8050,-1.43759819049264
8051,-4.26695234946858
8052,0.67187934321371
8053,1.60451325559878
8054,0.870531929650339
8055,-2.04155092215729
8056,-0.696991310863775
8057,-2.08998814049798
8058,1.32435041634479
8059,-1.89994084830028
8060,-3.95936061371857
8061,-4.77918179118258
8062,2.52840613473357
8063,1.47580150592377
8064,0.244808916888168
8065,-0.464679101064331
8066,1.51055961301922
8067,-1.76456712400459
8068,-3.59835979664546
9001,2.68309238782455
9002,0.147866604552178
9003,1.20256076921514
9004,-0.993857194495636
9005,-0.705154889954571
9006,1.39677389955797
9007,-0.142362114495623
9008,-2.30947052143718
9009,-4.50816758364908
9010,-0.819551947068613
9011,-3.50805465172844
9012,-1.37129390778831
9013,1.24196188154115
9014,-1.61574534881622
9015,-1.93989289239745
9016,-0.596233615372615
9017,-4.08884964005284
9018,0.0751421441309902
9019,-0.601197118480083
9020,-5.2159026719342
9021,-2.8993599490464
9022,-0.538813945429309
9023,2.31224024483742
9024,-3.46673340788564
9025,-2.80550757341913
9026,-0.515542615788074
9027,-0.872679185319944
9028,-0.126090702323153
9029,-1.44792349280461
9030,0.28511826047868
9031,-5.47972785300764
9032,1.05208379134674
9033,-1.04671182015335
9034,-0.771070917364825
9035,-3.35646970991099
9036,1.9237688388443
9037,-1.91218855763104
